"product";"referentie";"analyse";"component";"ref_x_huidig";"ref_sd_huidig";"x_huidig";"sd_huidig";"n_laatst";"x_laatst";"sd_laatst";"n_tot";"n_set1";"n_set2";"x_set1";"x_set2";"sd_set1";"sd_set2";"t_test_p";"var_test_p";"significant";"is_pbl";"qc_chart";"x_voorstel";"sd_voorstel";"lcl_voorstel";"ucl_voorstel"
"QC_VAST";"HWC_HOOG_MRF";"C_HWC_V";"HWC.OC.DS";"1000,0000";NA;"1288,730000";"136,4800000";"2";"1,44813870940000e+03";"8,17890867952835e+01";"4";"2";"2";"1,50593569040000e+03";"1,44813870940000e+03";"2,96131131211365e+01";"8,17890867952835e+01";NA;NA;"NANA";"0";"T";"1288,73000000000002";"136,4799999999999898";"879,29000000000008";"1698,17000000000007"
"QC_VAST";"HWC_LAAG_MRF";"C_HWC_V";"HWC.OC.DS";"250,0000";NA;"337,470000";"14,2000000";"2";"3,60225629365000e+02";"2,13069569913023e+01";"4";"2";"2";"3,67512436375000e+02";"3,60225629365000e+02";"1,39159817326150e+00";"2,13069569913023e+01";NA;NA;"NANA";"0";"T";"337,47000000000003";"14,1999999999999993";"294,87000000000000";"380,07000000000005"
"QC_VAST";"HWC_PBL";"C_HWC_V";"HWC.OC.DS";"0,0000";NA;"0,000000";"25,0000000";"2";"2,08225000000000e+01";"8,52417224720383e+00";"4";"2";"2";"2,38210094220000e+01";"2,08225000000000e+01";"5,88817688611810e+00";"8,52417224720383e+00";NA;NA;"NANA";"1";"T";"0,00000000000000";"25,0000000000000000";"-50,00000000000000";"50,00000000000000"
"QC_VAST";"ALG_FSCC4B_MRF";"C_N_ANAL_V";"T.C.DS";"6,5000";NA;"6,280000";"0,1300000";"36";"6,32366612453333e+00";"6,70132608760458e-02";"56";"28";"28";"6,28545577272857e+00";"6,31581040180000e+00";"7,65320812243678e-02";"6,69302181466890e-02";"1,20089436179939e-01";"4,90725806252178e-01";"__";"0";"T";"6,28000000000000";"0,1300000000000000";"5,89000000000000";"6,67000000000000"
"QC_VAST";"ALG_FSCC6A_MRF";"C_N_ANAL_V";"T.C.DS";"43,0000";NA;"42,780000";"0,5400000";"43";"4,29477783577907e+01";"6,18416279826996e-01";"63";"31";"32";"4,27225420246452e+01";"4,28795027024375e+01";"6,07844699557884e-01";"6,08059629927484e-01";"3,09653134820854e-01";"9,99958283469159e-01";"__";"0";"T";"42,78000000000000";"0,5400000000000000";"41,16000000000000";"44,40000000000000"
"QC_VAST";"ALG_FSCC6D_MRF";"C_N_ANAL_V";"T.C.DS";"466,0000";NA;"466,000000";"11,1600000";"9";"4,60037896556667e+02";"6,34627821671198e+00";"13";"6";"7";"4,56328511375000e+02";"4,58045994518571e+02";"1,11641577222097e+01";"5,08415052640417e+00";NA;NA;"NANA";"0";"T";"466,00000000000000";"11,1600000000000001";"432,51999999999998";"499,48000000000002"
"QC_VAST";"ALG_ISE839_MRF";"C_N_ANAL_V";"T.C.DS";"35,7000";"1,280e+00";"35,700000";"0,5100000";"9";"3,61857400760000e+01";"2,59071908258345e-01";"9";"4";"5";"3,61817445042500e+01";"3,61889365334000e+01";"2,84802631426016e-01";"2,70875186900456e-01";NA;NA;"NANA";"0";"T";"35,70000000000000";"0,5100000000000000";"34,17000000000000";"37,23000000000000"
"QC_VAST";"ALG_ISE861_MRF";"C_N_ANAL_V";"T.C.DS";"53,8000";"1,080e+00";"52,320000";"0,5100000";"37";"5,23226683905676e+01";"5,39253258574019e-01";"57";"28";"29";"5,22690400242857e+01";"5,22525374498276e+01";"5,09578976355038e-01";"5,25838943589139e-01";"9,04660511200740e-01";"8,72226876980020e-01";"__";"0";"T";"52,32000000000000";"0,5100000000000000";"50,79000000000000";"53,85000000000000"
"QC_VAST";"ALG_MAPLEA_MRF";"C_N_ANAL_V";"T.C.DS";"483,0000";"1,514e+01";"485,280000";"6,9500000";"6";"4,76075016948333e+02";"3,17881503843770e+00";"11";"5";"6";"4,77838978578000e+02";"4,76075016948333e+02";"7,08627444331704e+00";"3,17881503843770e+00";NA;NA;"NANA";"0";"T";"485,27999999999997";"6,9500000000000002";"464,42999999999995";"506,13000000000000"
"QC_VAST";"CN_GLY_HOOG_RF";"C_N_ANAL_V";"T.C.DS";"320,0000";NA;"318,570000";"3,8400000";"76";"3,21043815789474e+02";"3,43255239031842e+00";"117";"58";"59";"3,19843793103448e+02";"3,20504237288136e+02";"4,10414203594121e+00";"3,38035511468015e+00";"3,44577838887938e-01";"1,43794795851784e-01";"__";"0";"T";"318,56999999999999";"3,8399999999999999";"307,05000000000001";"330,08999999999997"
"QC_VAST";"CN_GLY_LAAG_RF";"C_N_ANAL_V";"T.C.DS";"320,0000";NA;"311,970000";"6,4000000";"76";"3,14751315789474e+02";"3,23945359265222e+00";"117";"58";"59";"3,13104310344828e+02";"3,14435932203390e+02";"3,92580715225967e+00";"3,04344412356386e+00";"4,29867187510384e-02";"5,56220027627512e-02";"__";"0";"T";"311,97000000000003";"6,4000000000000004";"292,77000000000004";"331,17000000000002"
"QC_VAST";"CN_PBL";"C_N_ANAL_V";"T.C.DS";"0,0000";NA;"0,000000";"0,2500000";"76";"1,27631578947368e-02";"2,59023131121798e-02";"117";"58";"59";"1,27586206896552e-02";"1,27118644067797e-02";"2,52560990339958e-02";"2,51773371325235e-02";"9,92016738016070e-01";"9,80575500204165e-01";"__";"1";"T";"0,00000000000000";"0,2500000000000000";"-0,50000000000000";"0,50000000000000"
"QC_VAST";"ALG_ISE861_MRF";"C_N_ANAL_V";"T.N";NA;NA;NA;NA;"0";NA;NA;"29";"14";"15";"1,70071428571429e-01";"1,72866666666667e-01";"3,58338657427011e-03";"4,03319558993444e-03";NA;NA;"NANA";NA;NA;NA;NA;NA;NA
"QC_VAST";"ALG_MAPLEA_MRF";"C_N_ANAL_V";"T.N";NA;NA;NA;NA;"0";NA;NA;"27";"13";"14";"2,01523076923077e+00";"2,01164285714286e+00";"1,79171884241262e-02";"2,64999481649918e-02";NA;NA;"NANA";NA;NA;NA;NA;NA;NA
"QC_VAST";"CN_GLY_HOOG_RF";"C_N_ANAL_V";"T.N";NA;NA;NA;NA;"0";NA;NA;"30";"15";"15";"1,86433333333333e+01";"1,85527333333333e+01";"1,44321400584482e-01";"1,42949774729582e-01";"9,51148093418610e-02";"9,72001170057316e-01";"__";NA;NA;NA;NA;NA;NA
"QC_VAST";"CN_GLY_LAAG_RF";"C_N_ANAL_V";"T.N";NA;NA;NA;NA;"0";NA;NA;"30";"15";"15";"1,86236000000000e+01";"1,85973333333333e+01";"1,31342409645280e-01";"1,44641263953601e-01";"6,06714399100348e-01";"7,23168109588190e-01";"__";NA;NA;NA;NA;NA;NA
"QC_VAST";"CN_PBL";"C_N_ANAL_V";"T.N";NA;NA;NA;NA;"0";NA;NA;"30";"15";"15";"8,00000000000000e-04";"1,20000000000000e-03";"1,61245154965971e-03";"1,32017314881691e-03";"4,63676319577776e-01";"4,63748590837227e-01";"__";NA;NA;NA;NA;NA;NA
"QC_VAST";"ALG_FSCC4B_MRF";"C_N_ANAL_V";"T.N.DS";"0,4000";NA;"0,410000";"0,0200000";"36";"4,13814880619444e-01";"1,50974863514587e-02";"56";"28";"28";"4,11825532500000e-01";"4,14998772882143e-01";"1,43438684757716e-02";"1,63811261132820e-02";"4,44023383226495e-01";"4,94773394140690e-01";"__";"0";"T";"0,41000000000000";"0,0200000000000000";"0,35000000000000";"0,47000000000000"
"QC_VAST";"ALG_FSCC6A_MRF";"C_N_ANAL_V";"T.N.DS";"2,7000";NA;"2,780000";"0,0500000";"43";"2,78924194904651e+00";"5,68461015659947e-02";"63";"31";"32";"2,77334789369677e+00";"2,80109371937500e+00";"4,18980663749820e-02";"5,94994427078110e-02";"3,62921165303264e-02";"5,79108839844674e-02";"__";"0";"T";"2,78000000000000";"0,0500000000000000";"2,63000000000000";"2,93000000000000"
"QC_VAST";"ALG_FSCC6D_MRF";"C_N_ANAL_V";"T.N.DS";"18,0000";NA;"18,000000";"0,4500000";"9";"1,78159654366667e+01";"2,77881100917242e-01";"13";"6";"7";"1,76353725491667e+01";"1,78754188242857e+01";"5,09504631808157e-01";"2,78597510755208e-01";NA;NA;"NANA";"0";"T";"18,00000000000000";"0,4500000000000000";"16,65000000000000";"19,35000000000000"
"QC_VAST";"ALG_ISE839_MRF";"C_N_ANAL_V";"T.N.DS";"1,6100";"1,310e-01";"1,610000";"0,0400000";"8";"1,67818678930000e+00";"1,95565552741041e-02";"8";"4";"4";"1,68929186507500e+00";"1,66708171352500e+00";"9,69939324860160e-03";"2,16671458465162e-02";NA;NA;"NANA";"0";"T";"1,61000000000000";"0,0400000000000000";"1,49000000000000";"1,73000000000000"
"QC_VAST";"ALG_ISE861_MRF";"C_N_ANAL_V";"T.N.DS";"1,6500";"1,310e-01";"1,650000";"0,0400000";"37";"1,64874202957297e+00";"3,36786584231102e-02";"57";"28";"29";"1,65218301746786e+00";"1,64775915125172e+00";"4,07529011063452e-02";"3,58821095600597e-02";"6,65743240788010e-01";"5,07135869256670e-01";"__";"0";"T";"1,65000000000000";"0,0400000000000000";"1,53000000000000";"1,77000000000000"
"QC_VAST";"ALG_MAPLEA_MRF";"C_N_ANAL_V";"T.N.DS";"21,1500";"6,460e-01";"21,280000";"0,2400000";"6";"2,13047359865000e+01";"1,91808418904419e-01";"11";"5";"6";"2,11860293342000e+01";"2,13047359865000e+01";"7,98044548843582e-02";"1,91808418904419e-01";NA;NA;"NANA";"0";"T";"21,28000000000000";"0,2400000000000000";"20,56000000000000";"22,00000000000000"
"QC_VAST";"CN_GLY_HOOG_RF";"C_N_ANAL_V";"T.N.DS";"186,5900";NA;"185,800000";"1,8700000";"76";"1,84546315789474e+02";"1,59584864955318e+00";"116";"58";"58";"1,85219655172414e+02";"1,84737931034483e+02";"1,67306732230738e+00";"1,64556795359449e+00";"1,20745603772442e-01";"9,00861141324687e-01";"__";"0";"T";"185,80000000000001";"1,8700000000000001";"180,19000000000000";"191,41000000000003"
"QC_VAST";"CN_GLY_LAAG_RF";"C_N_ANAL_V";"T.N.DS";"186,5900";NA;"187,080000";"3,7300000";"76";"1,86208289473684e+02";"2,58485919057262e+00";"117";"58";"59";"1,86439310344828e+02";"1,86444915254237e+02";"2,31856191217592e+00";"2,72558021211894e+00";"9,90456384656124e-01";"2,23575177680151e-01";"__";"0";"T";"187,08000000000001";"3,7300000000000000";"175,89000000000001";"198,27000000000001"
"QC_VAST";"CN_PBL";"C_N_ANAL_V";"T.N.DS";"0,0000";NA;"0,000000";"0,0500000";"76";"1,60526315789474e-02";"1,74416319854476e-02";"117";"58";"59";"2,24137931034483e-02";"1,30508474576271e-02";"1,71995863707493e-02";"1,71458487273094e-02";"3,86764985725419e-03";"9,80540300989408e-01";"*_";"1";"T";"0,00000000000000";"0,0500000000000000";"-0,10000000000000";"0,10000000000000"
"QC_VAST";"ALG_IRBODO_MRF";"C_TIC_ANALYSER";"T.IC.DS";"5,0000";NA;"5,110000";"0,1500000";"17";"4,93077195519412e+00";"8,38248801299704e-02";"24";"12";"12";"4,99244332495833e+00";"4,91808982484167e+00";"7,11802180576422e-02";"9,11175071589301e-02";NA;NA;"NANA";"0";"T";"5,11000000000000";"0,1500000000000000";"4,66000000000000";"5,56000000000000"
"QC_VAST";"ALG_ISE839_MRF";"C_TIC_ANALYSER";"T.IC.DS";"20,4000";"0,000e+00";"20,400000";"0,6200000";"9";"1,99283940287778e+01";"3,74559324586106e-01";"9";"4";"5";"2,00410292775000e+01";"1,98382858298000e+01";"4,46315832020578e-01";"3,29173131005773e-01";NA;NA;"NANA";"0";"T";"20,40000000000000";"0,6200000000000000";"18,54000000000000";"22,26000000000000"
"QC_VAST";"ALG_ISE861_MRF";"C_TIC_ANALYSER";"T.IC.DS";"36,8400";"2,028e+00";"37,200000";"0,6200000";"28";"3,70522740847143e+01";"5,88249118684484e-01";"36";"18";"18";"3,71895237392222e+01";"3,69985428864444e+01";"5,62477576269739e-01";"5,27225931138888e-01";"3,00699164209732e-01";"7,92648994655363e-01";"__";"0";"T";"37,20000000000000";"0,6200000000000000";"35,34000000000000";"39,06000000000000"
"QC_VAST";"TIC_CACO3_RF";"C_TIC_ANALYSER";"T.IC.DS";"120,1000";NA;"116,690000";"2,9700000";"41";"1,14720975609756e+02";"3,04748486860727e+00";"53";"26";"27";"1,16264615384615e+02";"1,14310740740741e+02";"3,13188024134925e+00";"2,91427643206802e+00";"2,27792041350236e-02";"7,16870556056184e-01";"__";"0";"T";"116,69000000000000";"2,9700000000000002";"107,78000000000000";"125,59999999999999"
"QC_VAST";"TIC_NA2CO3_RF";"C_TIC_ANALYSER";"T.IC.DS";"113,3000";NA;"112,610000";"1,4200000";"40";"1,11850000000000e+02";"1,99572491809817e+00";"54";"27";"27";"1,12513703703704e+02";"1,11462222222222e+02";"1,84070251670001e+00";"1,64824693196073e+00";"3,14912689562380e-02";"5,77415763036697e-01";"__";"0";"T";"112,61000000000000";"1,4199999999999999";"108,34999999999999";"116,87000000000000"
"QC_VAST";"TIC_PBL";"C_TIC_ANALYSER";"T.IC.DS";"0,0000";NA;"0,000000";"0,0500000";"42";"-1,59523809523810e-02";"1,30775405701351e-02";"56";"28";"28";"-1,50000000000000e-02";"-1,57142857142857e-02";"1,37436854187255e-02";"1,28894362226424e-02";"8,41771772662269e-01";"7,41203766748249e-01";"__";"1";"T";"0,00000000000000";"0,0500000000000000";"-0,10000000000000";"0,10000000000000"
"QC_VAST";"CARBONAAT_PBL";"CACO3_TIT_V";"CaCO3.DS";"0,0000";NA;"0,000000";"5,0000000";"4";"-5,84375000000000e-01";"1,27913443227572e+00";"5";"2";"3";"2,87500000000000e-01";"-9,58333333333333e-01";"3,53553390593274e-01";"1,27090846772430e+00";NA;NA;"NANA";"1";"T";"0,00000000000000";"5,0000000000000000";"-10,00000000000000";"10,00000000000000"
"QC_VAST";"CARBONAAT_RF";"CACO3_TIT_V";"CaCO3.DS";"1000,0000";NA;"1001,400000";"70,8800000";"4";"1,06643533469250e+03";"5,67626233433005e+01";"5";"2";"3";"1,06342249928500e+03";"1,08999995193333e+03";"9,57154111878677e+01";"3,87459159006239e+01";NA;NA;"NANA";"0";"T";"1001,39999999999998";"70,8799999999999955";"788,75999999999999";"1214,03999999999996"
"QC_VAST";"ALG_ZB_MRF";"CEC_ACID_EXCH_V";"EXCH.ACID.DS";NA;NA;"4,350000";"0,4900000";"1";"4,85355999500000e+00";NA;"4";"2";"2";"3,01259759840000e+00";"5,31842216710000e+00";"1,11125553863511e-01";"6,57414388418035e-01";NA;NA;"NANA";"0";"T";"4,35000000000000";"0,4900000000000000";"2,88000000000000";"5,82000000000000"
"QC_VAST";"CEC_PBL";"CEC_ACID_EXCH_V";"EXCH.ACID.DS";"0,0000";NA;"0,000000";"0,5000000";"1";"1,23333333300000e-02";NA;"2";"1";"1";"1,23333333300000e-02";"1,23333333300000e-02";NA;NA;NA;NA;"NANA";"1";"T";"0,00000000000000";"0,1250000000000000";"-0,25000000000000";"0,25000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Al.DS";NA;NA;"2,870000";"0,2900000";"0";NA;NA;"4";"2";"2";"2,19022316015000e+00";"3,50119950730000e+00";"4,11361749369591e-02";"1,07779625408364e-01";NA;NA;"NANA";"0";"T";"2,87000000000000";"0,2900000000000000";"2,00000000000000";"3,74000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Al.DS";"0,0000";NA;"0,000000";"0,0250000";"0";NA;NA;"4";"2";"2";"-2,77983691600000e-03";"-2,77983691600000e-03";"3,93128306779260e-03";"2,35876984124124e-03";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0250000000000000";"-0,05000000000000";"0,05000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Ca.DS";NA;NA;"1,790000";"0,1100000";"0";NA;NA;"4";"2";"2";"1,55732472210000e+00";"1,97150556705000e+00";"9,52395666281034e-02";"3,68253470944020e-02";NA;NA;"NANA";"0";"T";"1,79000000000000";"0,1100000000000000";"1,46000000000000";"2,12000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Ca.DS";"0,0000";"0,000e+00";"0,000000";"0,0250000";"0";NA;NA;"4";"2";"2";"2,44760479000000e-03";"1,94803808350000e-03";"1,40786230380863e-03";"7,87648982188259e-04";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0100000000000000";"-0,02000000000000";"0,02000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Fe.DS";NA;NA;"0,230000";"0,0400000";"0";NA;NA;"4";"2";"2";"1,69468342600000e-01";"3,08116870400000e-01";"1,60152105754059e-03";"1,95763728595160e-02";NA;NA;"NANA";"0";"T";"0,23000000000000";"0,0400000000000000";"0,11000000000000";"0,35000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Fe.DS";"0,0000";NA;"0,000000";"0,0250000";"0";NA;NA;"4";"2";"2";"2,50896057300000e-03";"1,07526881705000e-03";"0,00000000000000e+00";"1,01377316272814e-03";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0050000000000000";"-0,01000000000000";"0,01000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.K.DS";NA;NA;"0,270000";"0,0200000";"0";NA;NA;"2";"1";"1";"2,95189774900000e-01";"3,09922462800000e-01";NA;NA;NA;NA;"NANA";"0";"T";"0,27000000000000";"0,0200000000000000";"0,21000000000000";"0,33000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.K.DS";"0,0000";"0,000e+00";"0,000000";"0,0250000";"0";NA;NA;"4";"2";"2";"5,11508951400000e-04";"1,02301790270000e-03";"0,00000000000000e+00";"7,23382896203699e-04";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0050000000000000";"-0,01000000000000";"0,01000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Mg.DS";NA;NA;"0,430000";"0,0300000";"0";NA;NA;"4";"2";"2";"3,79124170600000e-01";"4,71642700000000e-01";"1,76276652008399e-02";"1,61584788945556e-02";NA;NA;"NANA";"0";"T";"0,43000000000000";"0,0300000000000000";"0,34000000000000";"0,52000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Mg.DS";"0,0000";NA;"0,000000";"0,0500000";"0";NA;NA;"4";"2";"2";"0,00000000000000e+00";"4,11353352550000e-04";"0,00000000000000e+00";"5,81741490103851e-04";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0500000000000000";"-0,10000000000000";"0,10000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Mn.DS";NA;NA;"0,290000";"0,0200000";"0";NA;NA;"4";"2";"2";"2,56726833250000e-01";"3,28603944400000e-01";"5,52690874133900e-03";"6,95637000078821e-03";NA;NA;"NANA";"0";"T";"0,29000000000000";"0,0200000000000000";"0,23000000000000";"0,35000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Mn.DS";"0,0000";NA;"0,000000";"0,0250000";"0";NA;NA;"4";"2";"2";"0,00000000000000e+00";"0,00000000000000e+00";"0,00000000000000e+00";"0,00000000000000e+00";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0050000000000000";"-0,01000000000000";"0,01000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"EXCH.Na.DS";NA;NA;"0,040000";"0,0200000";"0";NA;NA;"4";"2";"2";"4,00035760900000e-02";"5,41421873550000e-02";"7,39806476077325e-03";"2,52026135573129e-03";NA;NA;"NANA";"0";"T";"0,04000000000000";"0,0200000000000000";"-0,02000000000000";"0,10000000000000"
"QC_VAST";"CEC_PBL";"CEC_BACL2_V";"EXCH.Na.DS";"0,0000";NA;"0,000000";"0,1000000";"0";NA;NA;"4";"2";"2";"-1,73988690750000e-03";"1,52240104415000e-03";"4,92114332245666e-03";"3,38328603472812e-03";NA;NA;"NANA";"1";"T";"0,00000000000000";"0,0250000000000000";"-0,05000000000000";"0,05000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_BACL2_V";"T.CEC.DS";NA;NA;"6,080000";"0,3500000";"0";NA;NA;"3";"1";"2";"5,03687481660000e+00";"5,88295993145000e+00";NA;"9,37248564336933e-02";NA;NA;"NANA";"0";"T";"6,08000000000000";"0,3500000000000000";"5,03000000000000";"7,13000000000000"
"QC_VAST";"ALG_ZB_MRF";"CEC_H_EXCH_V";"EXCH.H.DS";NA;NA;"1,320000";"0,0700000";"1";"1,43196347630000e+00";NA;"2";"1";"1";"1,43196347630000e+00";"1,43196347630000e+00";NA;NA;NA;NA;"NANA";"0";"T";"1,32000000000000";"0,0700000000000000";"1,11000000000000";"1,53000000000000"
"QC_VAST";"CEC_PBL";"CEC_H_EXCH_V";"EXCH.H.DS";"0,0000";NA;"0,000000";"0,5000000";"1";"1,58333333300000e-02";NA;"2";"1";"1";"1,58333333300000e-02";"1,58333333300000e-02";NA;NA;NA;NA;"NANA";"1";"T";"0,00000000000000";"0,5000000000000000";"-1,00000000000000";"1,00000000000000"
"QC_VAST";"ALG_ESA_MRF";"DS_OVEN_105";"DS.105";"954,7000";NA;"954,210000";"3,2600000";"9";"9,50086086543333e+02";"3,66162798987825e+00";"25";"12";"13";"9,53276366351667e+02";"9,49205724840000e+02";"3,19061525364507e+00";"3,49728008748567e+00";NA;NA;"NANA";"0";"T";"954,21000000000004";"3,2599999999999998";"944,43000000000006";"963,99000000000001"
"QC_VAST";"ALG_FSCC_MRF";"DS_OVEN_105";"DS.105";"994,7000";NA;"993,860000";"1,3300000";"25";"9,93821974513600e+02";"7,36855440721105e-01";"42";"21";"21";"9,93893805102381e+02";"9,93883682535238e+02";"4,68456359984256e-01";"7,63750679694272e-01";"9,59019765200198e-01";"3,41298608818485e-02";"__";"0";"T";"993,86000000000001";"1,3300000000000001";"989,87000000000000";"997,85000000000002"
"QC_VAST";"ALG_ZONSTRO_MRF";"DS_OVEN_105";"DS.105";"945,6000";NA;"941,080000";"6,5600000";"16";"9,40053038253125e+02";"4,91183399700841e+00";"36";"18";"18";"9,38797358295556e+02";"9,39883801545000e+02";"3,34405272998633e+00";"4,70889992397659e+00";"4,30953006619182e-01";"1,68327027053864e-01";"__";"0";"T";"941,08000000000004";"6,5599999999999996";"921,40000000000009";"960,75999999999999"
"QC_VAST";"DS_PBL";"DS_OVEN_105";"DS.105";"1000,0000";"5,000e-01";"1000,000000";"2,5000000";"25";"1,00016906044040e+03";"2,26189671482548e-01";"25";"12";"13";"1,00013793289250e+03";"1,00019779356154e+03";"3,14523599974080e-01";"9,88882303361264e-02";NA;NA;"NANA";"1";"T";"0,00000000000000";"47,5000000000000000";"-95,00000000000000";"95,00000000000000"
"QC_VAST";"ALG_ESA_MRF";"DS_OVEN_105_ALQ";"DS.105";"954,7000";NA;"954,210000";"3,2600000";"3";"9,49246208623333e+02";"1,26826177844891e+00";"4";"2";"2";"9,47885518290000e+02";"9,49690264545000e+02";"6,68326909843783e-01";"1,42613530492214e+00";NA;NA;"NANA";"0";"T";"954,21000000000004";"3,2599999999999998";"944,43000000000006";"963,99000000000001"
"QC_VAST";"ALG_FSCC_MRF";"DS_OVEN_105_ALQ";"DS.105";"994,7000";NA;"993,860000";"1,3300000";"38";"9,93513592882105e+02";"4,67080565938063e-01";"65";"32";"33";"9,93901691035000e+02";"9,93507921128485e+02";"5,04586072001598e-01";"4,95488754577878e-01";"2,33192130520759e-03";"9,17809289829582e-01";"*_";"0";"T";"993,50792112848490";"1,3300000000000001";"989,51792112848489";"997,49792112848490"
"QC_VAST";"ALG_ZONSTRO_MRF";"DS_OVEN_105_ALQ";"DS.105";"645,6000";NA;"941,080000";"6,5600000";"15";"9,35728106648000e+02";"3,71157056200949e+00";"17";"8";"9";"9,34442591647500e+02";"9,37031344674444e+02";"3,37064316661385e+00";"3,48403885260845e+00";NA;NA;"NANA";"0";"T";"941,08000000000004";"6,5599999999999996";"921,40000000000009";"960,75999999999999"
"QC_VAST";"DS_PBL";"DS_OVEN_105_ALQ";"DS.105";"1000,0000";"5,000e+00";"1000,000000";"2,5000000";"41";"1,00008598219341e+03";"3,02097853780667e-01";"41";"20";"21";"1,00002096099300e+03";"1,00014790714619e+03";"4,11183124945819e-01";"1,16850550367157e-01";"1,97041241346358e-01";"5,96734224478368e-07";"_*";"1";"T";"0,00000000000000";NA;NA;NA
"QC_VAST";"ALG_BCR482_MRF";"HG_TOT_MA3000_V";"T.Hg.DS";"0,4800";"2,000e-02";"0,490000";"0,0100000";"8";"4,97866287337500e-01";"1,28140943924701e-02";"12";"6";"6";"4,89994297216667e-01";"5,02972608233333e-01";"8,65696113668739e-03";"9,63071998287969e-03";NA;NA;"NANA";"0";"T";"0,49000000000000";"0,0100000000000000";"0,46000000000000";"0,52000000000000"
"QC_VAST";"ALG_ISE961_MRF";"HG_TOT_MA3000_V";"T.Hg.DS";"0,0487";"4,980e-03";"0,050000";"0,0100000";"8";"4,71581028800000e-02";"3,05925416619654e-03";"13";"6";"7";"4,99264506300000e-02";"4,75393485457143e-02";"5,91760534815242e-03";"3,09229553208950e-03";NA;NA;"NANA";"0";"T";"0,05000000000000";"0,0100000000000000";"0,02000000000000";"0,08000000000000"
